wban,date,year,mo,da,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder
14732,2013-08-23,2013,08,23,76.2,59.6,1013.7,1012.7,9.7,9.0,15.0,21,81,72,0.24,G,999.9,0,0,0,0,0
14732,2013-08-24,2013,08,24,71.5,50.5,1022.8,1021.7,10,8.9,13.0,999.9,81,64,0,G,999.9,0,0,0,0,0
14732,2013-08-25,2013,08,25,73.8,53.1,1027,1026,10,4.8,14.0,18.1,82.9,64,0,G,999.9,0,0,0,0,0
14732,2013-08-26,2013,08,26,75.3,55.3,1020.5,1019.4,10,9.1,12.0,19,84,66.9,0,G,999.9,0,0,0,0,0
14732,2013-08-27,2013,08,27,78.3,65.1,1011.5,1010.4,10,10.6,18.1,22,86,70,0.01,G,999.9,0,1,0,0,0
14732,2013-08-28,2013,08,28,78,66.8,1011.4,1010.4,9.4,3.2,8.9,999.9,86,73,0.1,B,999.9,0,1,0,0,1
14732,2013-08-29,2013,08,29,74.6,66.2,1014.2,1013,9.4,7.3,14.0,20,84.9,71.1,0,H,999.9,0,1,0,0,0
14732,2013-08-30,2013,08,30,75.4,63.3,1014.7,1014,10,7.4,9.9,15,86,69.1,0,G,999.9,0,0,0,0,0
14732,2013-08-31,2013,08,31,78.5,68,1010.5,1009.6,9.7,8.8,13.0,17.1,86,69.1,0,G,999.9,0,0,0,0,0
14732,2013-09-01,2013,09,01,79.6,69.8,1009.9,1008.9,9.5,8.0,12.0,15.9,86,73,0,G,999.9,0,1,0,0,1
14732,2013-09-02,2013,09,02,76.9,71,1008.2,1007.2,6.5,4.8,12.0,999.9,80.6,71.6,0,G,999.9,0,1,0,0,1
14732,2013-09-03,2013,09,03,76.2,66.1,1007.6,1006.4,7.9,6.7,12.0,17.1,82,72,0.99,G,999.9,0,1,0,0,1
14732,2013-09-04,2013,09,04,73.3,54,1013.4,1012.3,10,10.4,15.9,20,82,66,0.09,G,999.9,0,0,0,0,0
14732,2013-09-05,2013,09,05,74.3,52.2,1014.7,1013.7,10,9.3,13.0,22,82,66,0,G,999.9,0,0,0,0,0
14732,2013-09-06,2013,09,06,64.8,40.7,1022.1,1021,10,7.5,11.1,20,77,57,0,G,999.9,0,0,0,0,0
14732,2013-09-07,2013,09,07,68.3,44.8,1018.3,1017.3,10,6.5,13.0,18.1,79,57,0,G,999.9,0,0,0,0,0
14732,2013-09-08,2013,09,08,73.9,54.2,1011.2,1010.2,10,8.7,15.9,21,80.1,61,0,G,999.9,0,1,0,0,0
14732,2013-09-09,2013,09,09,65.9,45,1021.1,1020.1,10,7.7,12.0,19,80.1,57.9,0,G,999.9,0,0,0,0,0
14732,2013-09-10,2013,09,10,74.8,62.4,1020.1,1019.1,10,8.8,11.1,18.1,88,57.9,0,G,999.9,0,1,0,0,0
14732,2013-09-11,2013,09,11,83.6,70.3,1018.1,1017.1,8.3,7.5,14.0,19,93.9,69.1,0,G,999.9,0,0,0,0,0
14732,2013-09-12,2013,09,12,80.6,68.8,1012.2,1011.1,8.2,8.4,18.1,28,88,71.1,0,G,999.9,0,1,0,0,1
14732,2013-09-13,2013,09,13,71.3,61.1,1005,1003.9,9.4,9.4,17.1,22,86,68,1.3,G,999.9,0,1,0,0,1
14732,2013-09-14,2013,09,14,61.6,46,1013.3,1012.3,10,10.8,14.0,21,77,55.9,0.03,G,999.9,0,0,0,0,0
14732,2013-09-15,2013,09,15,61.5,42.7,1020.7,1019.6,10,6.9,11.1,999.9,73,54,0,G,999.9,0,0,0,0,0
14732,2013-09-16,2013,09,16,65.8,52.4,1018.4,1017.3,10,6.9,13.0,15.9,73,54,0,G,999.9,0,1,0,0,0
14732,2013-09-17,2013,09,17,58.2,39.3,1026.9,1025.9,10,10.1,15.9,22.9,72,48.9,0.02,G,999.9,0,0,0,0,0
14732,2013-09-18,2013,09,18,61.8,40.5,1026.1,1025.1,10,5.0,9.9,999.9,71.1,48.9,0,G,999.9,0,0,0,0,0
14732,2013-09-19,2013,09,19,65,46.9,1021.1,1020.1,10,5.4,12.0,15.9,77,55,0,G,999.9,0,0,0,0,0
14732,2013-09-20,2013,09,20,68.1,53.8,1018.1,1017,10,5.8,13.0,15.9,78.1,57,0,G,999.9,0,0,0,0,0
14732,2013-09-21,2013,09,21,67.4,59.7,1013.5,1012.2,10,9.4,21.0,33,78.1,61,0,G,999.9,0,1,0,0,0
14732,2013-09-22,2013,09,22,66.3,54.7,1007.1,1005.5,9.1,12.9,20.0,24.1,75.9,61,0.98,G,999.9,0,1,0,0,0
14732,2013-09-23,2013,09,23,58.5,40.6,1014.2,1013.2,10,10.6,15.9,19,68,52,0.53,G,999.9,0,0,0,0,0
14732,2013-09-24,2013,09,24,59.1,41.1,1015.7,1014.6,10,8.0,14.0,20,73,50,0,G,999.9,0,0,0,0,0
14732,2013-09-25,2013,09,25,64.1,42.3,1013.3,1012.3,10,5.4,12.0,999.9,73,50,0,G,999.9,0,0,0,0,0
14732,2013-09-26,2013,09,26,63.9,52.3,1015.2,1014.2,10,6.2,14.0,19,72,55,0,G,999.9,0,0,0,0,0
14732,2013-09-27,2013,09,27,61.5,50.8,1021.5,1020.3,10,6.4,9.9,999.9,69.1,57,0,G,999.9,0,0,0,0,0
14732,2013-09-28,2013,09,28,64.4,49.5,1025.1,1024.1,10,7.3,11.1,999.9,73,57,0,G,999.9,0,0,0,0,0
14732,2013-09-29,2013,09,29,64.6,52.6,1022,1021.2,10,4.9,9.9,999.9,73,57.9,0,G,999.9,0,0,0,0,0
14732,2013-09-30,2013,09,30,63.9,50.9,1017.7,1016.7,10,4.1,8.0,999.9,73,57.9,0,G,999.9,0,0,0,0,0
14732,2013-10-01,2013,10,01,68.9,52,1014.8,1013.7,10,5.5,9.9,999.9,81,57.9,0,G,999.9,0,0,0,0,0
14732,2013-10-02,2013,10,02,73.9,55.9,1013.9,1012.9,10,6.0,11.1,21,84,62.1,0,G,999.9,0,0,0,0,0
14732,2013-10-03,2013,10,03,72.6,55.1,1017.5,1016.5,9.9,4.3,7.0,999.9,84,64.9,0,G,999.9,0,0,0,0,0
14732,2013-10-04,2013,10,04,74,57.8,1016.9,1015.8,9.1,4.9,12.0,17.1,86,64.9,0,G,999.9,0,0,0,0,0
14732,2013-10-05,2013,10,05,68.3,61.6,1017.4,1016.4,8.3,6.7,12.0,999.9,86,64,0.03,G,999.9,0,0,0,0,0
14732,2013-10-06,2013,10,06,66.5,63,1018.4,1017.4,4.5,7.6,12.0,999.9,73,64,0.01,G,999.9,0,1,0,0,0
14732,2013-10-07,2013,10,07,70.7,65,1013.8,1012.5,8.1,11.8,22.9,32.1,77,64,0.33,C,999.9,0,1,0,0,0
14732,2013-10-08,2013,10,08,61.6,43.7,1020.1,1019.1,10,10.2,14.0,18.1,77,55.9,0,I,999.9,0,0,0,0,0
14732,2013-10-09,2013,10,09,59.7,43.7,1027.3,1026.4,10,12.3,19.0,25.1,66,54,0,G,999.9,0,0,0,0,0
14732,2013-10-10,2013,10,10,59.1,49.4,1023.5,1022.4,10,13.2,19.0,24.1,66,54,0,G,999.9,0,0,0,0,0
14732,2013-10-11,2013,10,11,63.7,55.1,1017.8,1016.6,10,16.4,19.0,28.9,69.1,54,0,G,999.9,0,1,0,0,0
14732,2013-10-12,2013,10,12,65.7,47,1020.4,1019.3,10,15.5,21.0,31.1,72,60.1,0,G,999.9,0,0,0,0,0
14732,2013-10-13,2013,10,13,60.9,50.2,1027,1025.8,10,15.0,20.0,26,72,57,0,G,999.9,0,0,0,0,0
14732,2013-10-14,2013,10,14,58,45.8,1026.8,1026.1,10,6.6,8.9,999.9,64.9,53.1,0,G,999.9,0,0,0,0,0
14732,2013-10-15,2013,10,15,60.4,50,1023.3,1022.3,10,4.7,9.9,999.9,70,53.1,0,G,999.9,0,0,0,0,0
14732,2013-10-16,2013,10,16,60.1,51.2,1017.9,1017.1,10,5.6,9.9,999.9,70,55.9,0,G,999.9,0,0,0,0,0
14732,2013-10-17,2013,10,17,64.7,58,1011.6,1010.7,8.9,6.7,12.0,15,73,57,0,G,999.9,0,0,0,0,0
14732,2013-10-18,2013,10,18,64.2,48.7,1009.4,1008,9.6,11.5,19.0,24.1,73,57.9,0.01,G,999.9,0,1,0,0,0
14732,2013-10-19,2013,10,19,59.4,41.5,1013.7,1012.7,10,5.9,13.0,15.9,69.1,54,0,G,999.9,0,1,0,0,0
14732,2013-10-20,2013,10,20,58.4,41,1012.1,1010.4,10,10.4,18.1,22.9,64,51.1,0,G,999.9,0,1,0,0,0
14732,2013-10-21,2013,10,21,59.3,34.1,1018.5,1017.5,10,7.3,14.0,20,66.9,51.1,0,G,999.9,0,0,0,0,0
14732,2013-10-22,2013,10,22,59.6,44,1011.8,1010.8,10,7.6,13.0,17.1,68,52,0,G,999.9,0,1,0,0,0
14732,2013-10-23,2013,10,23,52.8,35.9,1007,1006,10,7.8,14.0,20,68,50,0,G,999.9,0,1,0,0,0
14732,2013-10-24,2013,10,24,48.4,30.3,1010.4,1009.4,10,11.8,20.0,27,55,43,0,G,999.9,0,1,0,0,0
14732,2013-10-25,2013,10,25,47.4,28.1,1018.3,1017.2,10,13.0,17.1,22.9,55,42.1,0,G,999.9,0,0,0,0,0
14732,2013-10-26,2013,10,26,49.5,28.4,1020.7,1019.7,10,10.1,17.1,28,55.9,42.1,0,G,999.9,0,0,0,0,0
14732,2013-10-27,2013,10,27,53,28.6,1013.6,1012.5,10,10.3,13.0,21,59,43,0,G,999.9,0,1,0,0,0
14732,2013-10-28,2013,10,28,53,29.7,1021.4,1020.4,10,7.7,13.0,20,61,44.1,0,G,999.9,0,0,0,0,0
14732,2013-10-29,2013,10,29,50.5,30.5,1028,1026.9,10,8.0,9.9,999.9,61,44.1,0,G,999.9,0,0,0,0,0
14732,2013-10-30,2013,10,30,52.9,38.4,1025.5,1024.6,10,4.5,9.9,999.9,60.1,44.1,0,G,999.9,0,0,0,0,0
14732,2013-10-31,2013,10,31,59.3,51.9,1019.6,1019.1,8.4,6.2,12.0,17.1,66.9,48,0,G,999.9,0,1,0,0,0
14732,2013-11-01,2013,11,01,65.9,56.1,1004.6,1003.8,10,12.1,18.1,38.1,70,53.1,0.05,G,999.9,0,1,0,0,0
14732,2013-11-02,2013,11,02,61.5,47.5,1004.2,1003.2,10,5.7,13.0,999.9,70,55,0.05,G,999.9,0,0,0,0,0
14732,2013-11-03,2013,11,03,50.9,35,1015.1,1014.1,10,11.2,15.9,22.9,68,42.1,0.01,G,999.9,0,1,0,0,0
14732,2013-11-04,2013,11,04,39.5,17,1034,1033,10,10.3,14.0,20,55.9,34,0,G,999.9,0,0,0,0,0
14732,2013-11-05,2013,11,05,46.8,28.3,1037,1036,10,6.7,9.9,999.9,55,34,0,G,999.9,0,0,0,0,0
14732,2013-11-06,2013,11,06,53.2,41.7,1029.6,1028.6,10,5.9,12.0,18.1,61,42.1,0,G,999.9,0,0,0,0,0
14732,2013-11-07,2013,11,07,58.3,51.3,1013.8,1012.7,9.8,9.2,21.0,28.9,63,46.9,0,G,999.9,0,1,0,0,0
14732,2013-11-08,2013,11,08,46,28,1015.8,1014.8,10,14.2,21.0,26,63,41,0.08,G,999.9,0,0,0,0,0
14732,2013-11-09,2013,11,09,44.3,23.8,1023.1,1022.1,10,10.3,15.0,21,50,39.9,0,G,999.9,0,0,0,0,0
14732,2013-11-10,2013,11,10,50.1,30.6,1013.9,1012.9,10,11.0,22.0,32.1,60.1,39.9,0,G,999.9,0,1,0,0,0
14732,2013-11-11,2013,11,11,48.6,25.5,1019.2,1018.2,10,13.6,20.0,28,60.1,44.1,0,G,999.9,0,0,0,0,0
14732,2013-11-12,2013,11,12,43.9,26.2,1018.2,1016.9,9.2,13.4,19.0,26,53.1,34,0.02,G,999.9,0,1,1,0,0
14732,2013-11-13,2013,11,13,34,15.5,1026.4,1025.4,10,13.4,17.1,21,52,30,0.01,G,999.9,0,0,0,0,0
14732,2013-11-14,2013,11,14,41,14.6,1024,1023,10,11.6,15.9,22,53.1,30,0,G,999.9,0,0,0,0,0
14732,2013-11-15,2013,11,15,49.1,21.5,1022.8,1021.7,10,6.2,11.1,999.9,57,34,0,G,999.9,0,0,0,0,0
14732,2013-11-16,2013,11,16,51.9,35.5,1025,1023.9,9.8,5.5,12.0,999.9,59,43,0.03,G,999.9,0,1,0,0,0
14732,2013-11-17,2013,11,17,52.6,49.1,1022.3,1021.4,5.1,4.5,9.9,999.9,60.8,48.2,0.02,G,999.9,1,1,0,0,0
14732,2013-11-18,2013,11,18,60.3,44.5,1006.2,1005.3,6.1,11.4,15.0,22.9,64.9,48.9,0.25,G,999.9,1,1,0,0,0
14732,2013-11-19,2013,11,19,48.3,25.2,1013.6,1012.6,10,16.8,22.9,32.1,64.9,41,0.23,G,999.9,0,0,0,0,0
14732,2013-11-20,2013,11,20,38,17.2,1031,1030,10,9.0,13.0,20,51.1,32,0,G,999.9,0,0,0,0,0
14732,2013-11-21,2013,11,21,41.6,24.3,1035.2,1034.3,10,6.4,9.9,999.9,52,32,0,G,999.9,0,0,0,0,0
14732,2013-11-22,2013,11,22,52.4,42.9,1023.6,1022.7,9.2,6.4,12.0,999.9,57,36,0,G,999.9,0,1,0,0,0
14732,2013-11-23,2013,11,23,47.4,30,1014.4,1013.3,10,12.8,26.0,32.1,57,39.9,0.07,G,999.9,0,0,0,0,0
14732,2013-11-24,2013,11,24,29.4,9.9,1019.6,1018,9.9,22.2,27.0,44.1,55,24.1,0.02,G,999.9,1,0,1,0,0
14732,2013-11-25,2013,11,25,27.9,8,1029.6,1028.6,10,11.9,20.0,28,35.1,24.1,0,G,999.9,0,0,0,0,0
14732,2013-11-26,2013,11,26,36,16.7,1026.3,1025.1,9.5,7.0,13.0,19,39.9,24.1,0,G,999.9,0,1,0,0,0
14732,2013-11-27,2013,11,27,48,44.9,1001.5,1000.2,5.6,13.7,21.0,35,60.1,34,1.91,G,999.9,0,1,0,0,0
14732,2013-11-28,2013,11,28,34.1,16.2,1017.3,1015,9.8,17.9,24.1,36.9,39.2,30.9,0.3,G,999.9,0,1,0,0,0
14732,2013-11-29,2013,11,29,34.1,13.6,1033.7,1032.8,10,7.2,15.0,999.9,39,30.9,0,G,999.9,0,0,0,0,0
14732,2013-11-30,2013,11,30,31.3,14.7,1039.5,1038.5,10,7.2,12.0,999.9,39,25,0,G,999.9,0,0,0,0,0
14732,2013-12-01,2013,12,01,41.1,28.5,1024.3,1023.6,10,3.2,8.0,999.9,48.9,25,0,G,999.9,0,0,0,0,0
14732,2013-12-02,2013,12,02,44.2,33.3,1015.1,1014.1,8.8,4.5,8.0,999.9,48.9,37,0,G,999.9,0,0,0,0,0
14732,2013-12-03,2013,12,03,44,34.7,1012.9,1011.8,7.5,4.0,8.0,999.9,53.1,37.9,0,G,999.9,0,0,0,0,0
14732,2013-12-04,2013,12,04,43.8,33.5,1017.9,1016.9,7.7,4.3,8.0,18.1,53.1,37.9,0,G,999.9,0,0,0,0,0
14732,2013-12-05,2013,12,05,48.6,45.2,1018.8,1017.6,4.9,5.3,8.9,999.9,57.9,39,0.01,G,999.9,1,1,0,0,0
14732,2013-12-06,2013,12,06,50.5,47.2,1015.2,1013.9,5.3,7.1,13.0,999.9,57.9,42.8,0.05,G,999.9,0,1,0,0,0
14732,2013-12-07,2013,12,07,38.2,29,1024.4,1022.5,8.4,10.7,15.0,20,43,35.6,0.81,G,999.9,0,1,1,0,0
14732,2013-12-08,2013,12,08,32.1,16.1,1033.8,1032.8,9.3,8.7,14.0,999.9,37.9,28.4,0.13,G,1.2,0,0,1,0,0
14732,2013-12-09,2013,12,09,34.5,31.3,1023,1021.8,3.2,10.9,20.0,26,39.2,28.9,0.19,G,999.9,0,1,1,0,0
14732,2013-12-10,2013,12,10,36,29.5,1015.2,1013.8,7.6,8.5,15.0,22.9,39,32,0.07,G,1.2,1,1,1,0,0
14732,2013-12-11,2013,12,11,30.7,12.7,1022.7,1021.7,10,13.2,18.1,26,39,27,0.22,G,999.9,0,0,0,0,0
14732,2013-12-12,2013,12,12,27.6,8.7,1025,1024,10,12.5,18.1,24.1,34,23,0,G,999.9,0,0,0,0,0
14732,2013-12-13,2013,12,13,28.2,5.5,1022,1021,10,13.0,18.1,27,35.1,23,0,G,999.9,0,0,0,0,0
14732,2013-12-14,2013,12,14,28.6,17.5,1027.7,1027.6,6.3,12.0,21.0,27,35.1,24.1,0,G,3.1,1,0,1,0,0
14732,2013-12-15,2013,12,15,33.7,28.7,1006.2,1005.2,6,14.2,25.1,35.9,39,24.1,1.21,G,1.2,1,1,1,0,0
14732,2013-12-16,2013,12,16,31,13.2,1014.8,1013.8,10,12.0,19.0,24.1,39,26.1,0.77,G,1.2,0,0,0,0,0
14732,2013-12-17,2013,12,17,27.2,15.6,1020.4,1019.4,6.2,7.3,14.0,17.1,34,24.1,0,G,1.2,0,1,1,0,0
14732,2013-12-18,2013,12,18,28.6,18.7,1016.4,1015.1,10,9.4,15.9,21,37,24.1,0.16,G,1.2,0,0,0,0,0
14732,2013-12-19,2013,12,19,36.6,20.4,1020.1,1019.1,10,9.6,15.9,24.1,45,24.1,0,G,1.2,0,0,0,0,0
14732,2013-12-20,2013,12,20,45.2,28.6,1018.1,1017.1,10,5.4,11.1,15.9,52,30.9,0,G,1.2,0,0,0,0,0
14732,2013-12-21,2013,12,21,53.6,43.2,1014.7,1013.7,10,6.6,13.0,18.1,60.1,37.9,0,G,999.9,0,1,0,0,0
14732,2013-12-22,2013,12,22,58.4,51.7,1012.3,1010.9,9.4,9.0,15.9,21,69.1,50,0.01,G,999.9,0,1,0,0,0
14732,2013-12-23,2013,12,23,58.5,52.8,1014.9,1013.5,7.6,6.2,15.0,22,69.1,50,0.09,G,999.9,0,1,0,0,0
14732,2013-12-24,2013,12,24,39.2,25.7,1020.5,1019.2,9.9,10.7,17.1,22.9,62.1,34,0.44,G,999.9,0,1,0,0,0
14732,2013-12-25,2013,12,25,25.6,8.2,1030.2,1029.2,10,10.3,19.0,31.1,42.1,19,0,G,999.9,0,0,0,0,0
14732,2013-12-26,2013,12,26,31.7,17.7,1027,1026.1,10,6.2,13.0,19,36,19,0,G,999.9,0,0,0,0,0
14732,2013-12-27,2013,12,27,35.6,18.3,1026.1,1025.1,10,10.3,15.9,25.1,39.9,30,0,G,999.9,0,0,0,0,0
14732,2013-12-28,2013,12,28,42.4,22,1023.1,1022.1,10,9.3,17.1,21,55,32,0,G,999.9,0,0,0,0,0
14732,2013-12-29,2013,12,29,45.2,29.3,1013.7,1012.5,7.9,7.1,18.1,24.1,55,36,0,G,999.9,0,1,0,0,0
14732,2013-12-30,2013,12,30,40.5,30.6,1010.9,1009.1,9.6,11.3,19.0,24.1,48,28.9,1.2,G,999.9,0,1,0,0,0
14732,2013-12-31,2013,12,31,26,10.2,1020.9,1019.9,9.7,9.9,19.0,26,44.1,21,0,G,999.9,0,0,1,0,0
14732,2014-01-01,2014,01,01,28.9,10.3,1026.9,1025.9,10,9.4,15.9,24.1,33.1,21,0,G,999.9,0,0,0,0,0
14732,2014-01-02,2014,01,02,28.9,20.5,1019.5,1018.6,9.3,14.2,22.0,27,33.1,25,0.01,G,999.9,0,1,1,0,0
14732,2014-01-03,2014,01,03,16.6,8.9,1015.1,1011.6,4,16.7,22.0,32.1,32,10.9,0.3,G,7.9,1,0,1,0,0
14732,2014-01-04,2014,01,04,15.8,-1.2,1031.4,1030.4,10,6.8,13.0,22.9,27,9,0.25,G,3.9,0,0,0,0,0
14732,2014-01-05,2014,01,05,29.1,20.8,1025.8,1024,6.6,4.8,11.1,999.9,35.6,26.1,0,G,3.1,0,1,0,0,0
14732,2014-01-06,2014,01,06,44.7,39.6,1002.3,1002.2,4.1,11.2,19.0,27,53.1,25,0.17,G,2,1,1,0,0,0
14732,2014-01-07,2014,01,07,14,-6.9,1015.2,1014.3,10,19.6,26.0,35.9,36,3.9,0.24,G,999.9,0,0,0,0,0
14732,2014-01-08,2014,01,08,12.9,-6,1031.1,1030.2,10,11.4,18.1,24.1,21.9,3.9,0,G,999.9,0,0,0,0,0
14732,2014-01-09,2014,01,09,25.7,5.1,1035.2,1034.2,10,7.0,12.0,15.9,33.1,9,0,G,999.9,0,0,0,0,0
14732,2014-01-10,2014,01,10,30.2,20.1,1033.5,1032,7.2,4.8,7.0,999.9,34,23,0,G,999.9,0,1,1,0,0
14732,2014-01-11,2014,01,11,43.7,41.8,1014.5,1012.7,2.2,9.2,20.0,33,55,27,0.22,G,999.9,1,1,0,0,0
14732,2014-01-12,2014,01,12,47.6,34.4,1004,1001.8,9.9,13.6,20.0,31.1,55.9,34,0.45,G,999.9,0,1,0,0,0
14732,2014-01-13,2014,01,13,41.8,29,1018.2,1017.2,9.8,8.9,13.0,19,54,35.1,0.02,G,999.9,0,0,0,0,0
14732,2014-01-14,2014,01,14,45.8,39.8,1010.8,1008.8,8.5,6.6,11.1,999.9,50,35.1,0.02,G,999.9,0,1,0,0,0
14732,2014-01-15,2014,01,15,42.4,36.9,1012.4,1011.7,8,5.5,13.0,17.1,50,36,0.36,G,999.9,1,1,0,0,0
14732,2014-01-16,2014,01,16,39.1,32,1012,1011.1,7.5,5.9,12.0,999.9,41,37,0,G,999.9,1,0,0,0,0
14732,2014-01-17,2014,01,17,38.3,24.6,1013.9,1012.9,10,5.5,12.0,15.9,46,33.1,0,G,999.9,0,0,0,0,0
14732,2014-01-18,2014,01,18,37.5,29.4,1009.7,1007.7,8,7.7,17.1,25.1,46,32,0,G,999.9,0,1,1,0,1
14732,2014-01-19,2014,01,19,29.8,15.2,1008.6,1007.5,10,12.1,18.1,24.1,39,25,0.15,G,999.9,0,0,0,0,0
14732,2014-01-20,2014,01,20,39.6,21.2,1004,1003,10,11.1,20.0,28,46,25,0,G,999.9,0,0,0,0,0
14732,2014-01-21,2014,01,21,25.7,13.4,1012.8,1012,6,12.5,19.0,22,46,14,0,G,5.9,0,1,1,0,0
14732,2014-01-22,2014,01,22,12.6,0.3,1010.3,1009.4,7.7,16.6,24.1,31.1,32,7,0.25,G,5.9,0,0,1,0,0
14732,2014-01-23,2014,01,23,13.5,-2.1,1018.5,1017.4,10,11.9,18.1,25.1,21,7,0,G,3.9,0,0,0,0,0
14732,2014-01-24,2014,01,24,15.7,-1.2,1026.2,1025.2,10,12.8,17.1,27,21,8.1,0,G,3.9,0,0,0,0,0
14732,2014-01-25,2014,01,25,22,5.9,1011.8,1009.7,8.3,12.6,19.0,25.1,27,10.9,0,G,3.9,0,0,1,0,0
14732,2014-01-26,2014,01,26,21.9,5.8,1006.1,1005,9.7,12.7,22.0,31.1,27,18,0.02,G,3.1,0,0,1,0,0
14732,2014-01-27,2014,01,27,33.7,18.6,1006.9,1005.9,10,9.4,18.1,25.1,44.1,18,0,G,1.2,0,0,0,0,0
14732,2014-01-28,2014,01,28,18.5,-5,1023.3,1022.3,10,11.8,17.1,25.1,28,12.9,0,G,1.2,0,0,0,0,0
14732,2014-01-29,2014,01,29,18.2,-2.3,1022.3,1021.3,8.5,8.1,15.9,22,23,12.9,0.05,G,1.2,0,0,1,0,0
14732,2014-01-30,2014,01,30,21.6,-1,1028,1027,10,7.5,15.0,22,28.9,14,0,I,1.2,0,0,0,0,0
14732,2014-01-31,2014,01,31,30.5,9.6,1021.5,1020.4,10,7.3,9.9,999.9,39,18,0,G,999.9,0,0,0,0,0
14732,2014-02-01,2014,02,01,38.2,17.3,1024.4,1023.5,10,3.2,9.9,999.9,44.1,26.1,0,G,999.9,0,0,0,0,0
14732,2014-02-02,2014,02,02,40.3,30.2,1015.3,1014.4,8.1,3.3,8.9,999.9,55,30,0,G,999.9,0,0,0,0,0
14732,2014-02-03,2014,02,03,35.6,30.2,1018.8,1018.6,4.6,8.2,13.0,18.1,55,30,0.27,G,7.1,1,1,1,0,0
14732,2014-02-04,2014,02,04,29.6,19.3,1028.4,1027.3,9.9,6.2,12.0,999.9,42.1,25,0.81,G,5.9,0,0,0,0,0
14732,2014-02-05,2014,02,05,31.5,26.7,1021.4,1014.7,5.7,9.0,18.1,24.1,36,25,0.74,G,7.9,1,1,1,0,0
14732,2014-02-06,2014,02,06,28.4,18.4,1020.7,1018.8,9.3,8.6,15.0,20,34,21.9,0.44,G,5.9,0,1,0,0,0
14732,2014-02-07,2014,02,07,28.5,12.1,1024.8,1023.9,10,8.9,14.0,21,33.1,21.9,0,G,5.9,0,0,0,0,0
14732,2014-02-08,2014,02,08,26.8,4.1,1025.6,1024.6,10,8.0,15.9,22,33.1,21.9,0,G,5.9,0,0,0,0,0
14732,2014-02-09,2014,02,09,26.1,7.4,1020.5,1019.5,9.9,6.5,8.9,999.9,28.9,21,0,G,5.9,0,0,1,0,0
14732,2014-02-10,2014,02,10,25.9,13.2,1019.3,1017.6,8.5,12.4,19.0,25.1,28.9,21,0.1,G,7.1,1,0,1,0,0
14732,2014-02-11,2014,02,11,22.6,4.8,1026.6,1025.6,10,11.3,15.9,20,28.9,18,0,G,5.9,0,0,0,0,0
14732,2014-02-12,2014,02,12,19,2.7,1032.7,1031.7,10,9.2,15.9,999.9,26.1,14,0,G,5.9,0,0,0,0,0
14732,2014-02-13,2014,02,13,28.7,23.3,1012.3,1013.5,4,15.8,28.9,36.9,36,14,0.18,G,13,1,1,1,0,0
14732,2014-02-14,2014,02,14,35.4,26.2,993.5,989.8,7,16.4,27.0,34,39.9,24.1,1.75,G,9.8,1,1,1,0,1
14732,2014-02-15,2014,02,15,34.5,24.4,1006.4,1005.2,6.7,9.7,20.0,27,39,30.2,0.25,G,11.8,1,0,1,0,0
14732,2014-02-16,2014,02,16,27.2,12.4,1011,1009.5,9.2,14.0,21.0,32.1,37,21.9,0.05,G,11,0,0,1,0,0
14732,2014-02-17,2014,02,17,24.4,4.7,1023.9,1022.9,10,11.2,17.1,28.9,33.1,19,0,G,9.1,0,0,0,0,0
14732,2014-02-18,2014,02,18,30.6,16.7,1022.1,1020.2,7.3,7.2,22.0,28,39.9,19,0.05,G,9.8,1,0,1,0,0
14732,2014-02-19,2014,02,19,36.4,26.7,1014.8,1013,7,5.3,14.0,20,45,25,0.1,G,7.1,0,1,0,0,0
14732,2014-02-20,2014,02,20,42.5,27,1019.2,1018.2,9.6,8.1,18.1,24.1,50,28,0.25,G,5.1,0,1,0,0,0
14732,2014-02-21,2014,02,21,37.1,33.6,1013.4,1012.3,2.3,8.2,15.9,28.9,46.9,33.8,0.02,G,3.9,1,1,0,0,0
14732,2014-02-22,2014,02,22,45.5,25.2,1014.6,1013.6,10,9.4,19.0,27,55,34,0.11,G,1.2,0,0,0,0,0
14732,2014-02-23,2014,02,23,48,25.3,1015,1013.9,10,5.2,9.9,999.9,55,37.9,0,G,1.2,0,0,0,0,0
14732,2014-02-24,2014,02,24,40,17.5,1011.4,1010.4,10,13.2,21.0,28.9,54,33.1,0,G,999.9,0,1,0,0,0
14732,2014-02-25,2014,02,25,28.7,9,1016.9,1015.9,10,12.9,20.0,29.9,44.1,24.1,0,G,999.9,0,0,0,0,0
14732,2014-02-26,2014,02,26,28,9.6,1013,1012.1,8.9,9.2,19.0,31.1,33.1,24.1,0,G,999.9,0,0,1,0,0
14732,2014-02-27,2014,02,27,24.7,0.3,1008.1,1007.2,9.9,9.6,28.0,35.9,33.1,19,0.01,G,999.9,0,0,1,0,0
14732,2014-02-28,2014,02,28,17.3,-6.1,1023.6,1022.6,10,13.3,28.0,29.9,33.1,10,0,G,999.9,0,0,0,0,0
14732,2014-03-01,2014,03,01,26.6,3.9,1028.2,1027.2,10,5.6,11.1,14,37.9,10,0,G,999.9,0,0,0,0,0
